analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type
pooled_models_document,,,,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,166,148,18,46,0.3253012048192771,0.27702702702702703,0.8913043478260869,0.422680412371134,0.7222222222222222,0.45495495495495497,,13,5,107,41,0.5,168,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,15,15,0,5,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,10,5,0.5,15,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,54,36,18,20,0.6666666666666666,0.5277777777777778,0.95,0.6785714285714286,0.9444444444444444,0.79320987654321,,17,1,17,19,0.5,54,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,33,33,0,15,0.45454545454545453,0.45454545454545453,1.0,0.625,,,single_reference_class,0,0,18,15,0.5,33,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,66,15,51,1,0.7878787878787878,0.06666666666666667,1.0,0.125,1.0,0.45620915032679743,,51,0,14,1,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,21,18,3,4,0.3333333333333333,0.2222222222222222,1.0,0.36363636363636365,1.0,0.49999999999999994,,3,0,14,4,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,33,15,18,10,0.7878787878787878,0.6,0.9,0.72,0.9444444444444444,0.8722222222222222,,17,1,6,9,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,54,9,45,1,0.8518518518518519,0.1111111111111111,1.0,0.2,1.0,0.582716049382716,,45,0,8,1,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,33,15,18,10,0.7878787878787878,0.6,0.9,0.72,0.9444444444444444,0.8722222222222222,,17,1,6,9,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,18,6,12,1,0.7222222222222222,0.16666666666666666,1.0,0.2857142857142857,1.0,0.6805555555555556,,12,0,5,1,0.5,18,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,27,15,12,10,0.7407407407407407,0.6,0.9,0.72,0.9166666666666666,0.85,,11,1,6,9,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,21,21,0,7,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,14,7,0.5,21,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,18,6,12,1,0.7222222222222222,0.16666666666666666,1.0,0.2857142857142857,1.0,0.6805555555555556,,12,0,5,1,0.5,18,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,27,15,12,10,0.7407407407407407,0.6,0.9,0.72,0.9166666666666666,0.85,,11,1,6,9,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,21,21,0,7,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,14,7,0.5,21,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,24,18,6,0,0.25,0.0,0.0,0.0,1.0,0.5925925925925926,,6,0,18,0,0.5,24,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,83,83,0,17,0.20481927710843373,0.20481927710843373,1.0,0.34,,,single_reference_class,0,0,66,17,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,18,15,3,3,0.3333333333333333,0.2,1.0,0.3333333333333333,1.0,0.47777777777777775,,3,0,12,3,0.5,18,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,27,21,6,10,0.5925925925925926,0.47619047619047616,1.0,0.6451612903225806,1.0,0.7777777777777778,,6,0,11,10,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,12,12,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,12,0,0.5,12,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,83,83,0,17,0.20481927710843373,0.20481927710843373,1.0,0.34,,,single_reference_class,0,0,66,17,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,6,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,,,single_reference_class,0,0,5,1,0.5,6,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,27,21,6,10,0.5925925925925926,0.47619047619047616,1.0,0.6451612903225806,1.0,0.7777777777777778,,6,0,11,10,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,42,3,39,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.21794871794871795,,39,0,3,0,0.5,42,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,12,12,0,9,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,3,9,0.5,12,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,42,3,39,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.21794871794871795,,39,0,3,0,0.5,42,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,12,12,0,9,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,3,9,0.5,12,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,66,15,51,1,0.7878787878787878,0.06666666666666667,1.0,0.125,1.0,0.45620915032679743,,51,0,14,1,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,21,18,3,4,0.3333333333333333,0.2222222222222222,1.0,0.36363636363636365,1.0,0.49999999999999994,,3,0,14,4,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,33,15,18,10,0.7878787878787878,0.6,0.9,0.72,0.9444444444444444,0.8722222222222222,,17,1,6,9,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,54,9,45,1,0.8518518518518519,0.1111111111111111,1.0,0.2,1.0,0.582716049382716,,45,0,8,1,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,33,15,18,10,0.7878787878787878,0.6,0.9,0.72,0.9444444444444444,0.8722222222222222,,17,1,6,9,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,66,39,27,1,0.42424242424242425,0.02564102564102564,1.0,0.05,1.0,0.5679012345679012,,27,0,38,1,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,21,18,3,4,0.3333333333333333,0.2222222222222222,1.0,0.36363636363636365,1.0,0.49999999999999994,,3,0,14,4,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,33,15,18,10,0.7878787878787878,0.6,0.9,0.72,0.9444444444444444,0.8722222222222222,,17,1,6,9,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,54,33,21,1,0.4074074074074074,0.030303030303030304,1.0,0.058823529411764705,1.0,0.6017316017316017,,21,0,32,1,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,83,65,18,17,0.37349397590361444,0.23076923076923078,0.8823529411764706,0.36585365853658536,0.8888888888888888,0.5341880341880343,,16,2,50,15,0.5,84,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,33,15,18,10,0.7878787878787878,0.6,0.9,0.72,0.9444444444444444,0.8722222222222222,,17,1,6,9,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,84,27,57,1,0.6904761904761905,0.037037037037037035,1.0,0.07142857142857142,1.0,0.5155945419103314,,57,0,26,1,0.5,84,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,166,148,18,34,0.2891566265060241,0.21621621621621623,0.9411764705882353,0.3516483516483517,0.8888888888888888,0.53003003003003,,16,2,116,32,0.5,168,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,27,24,3,5,0.2962962962962963,0.20833333333333334,1.0,0.3448275862068966,1.0,0.5208333333333333,,3,0,19,5,0.5,27,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,54,36,18,20,0.6666666666666666,0.5277777777777778,0.95,0.6785714285714286,0.9444444444444444,0.8024691358024691,,17,1,17,19,0.5,54,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,33,33,0,16,0.48484848484848486,0.48484848484848486,1.0,0.6530612244897959,,,single_reference_class,0,0,17,16,0.5,33,1.0,PAR,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,72,21,51,1,0.7222222222222222,0.047619047619047616,1.0,0.09090909090909091,1.0,0.584500466853408,,51,0,20,1,0.5,72,1.0,EPA,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,166,148,18,34,0.2891566265060241,0.21621621621621623,0.9411764705882353,0.3516483516483517,0.8888888888888888,0.53003003003003,,16,2,116,32,0.5,168,0.9880952380952381,ERP Report,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,15,15,0,3,0.2,0.2,1.0,0.3333333333333333,,,single_reference_class,0,0,12,3,0.5,15,1.0,GAO,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,54,36,18,20,0.6666666666666666,0.5277777777777778,0.95,0.6785714285714286,0.9444444444444444,0.8024691358024691,,17,1,17,19,0.5,54,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,33,33,0,16,0.48484848484848486,0.48484848484848486,1.0,0.6530612244897959,,,single_reference_class,0,0,17,16,0.5,33,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,66,15,51,5,0.7878787878787878,0.2,0.6,0.3,0.9607843137254902,0.4490196078431373,,49,2,12,3,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,21,18,3,7,0.47619047619047616,0.3888888888888889,1.0,0.56,1.0,0.6944444444444444,,3,0,11,7,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,33,15,18,11,0.696969696969697,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.8333333333333334,0.7925925925925925,,15,3,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,24,24,0,9,0.375,0.375,1.0,0.5454545454545454,,,single_reference_class,0,0,15,9,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,54,9,45,5,0.8518518518518519,0.3333333333333333,0.6,0.42857142857142855,0.9555555555555556,0.637037037037037,,43,2,6,3,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,9,9,0,4,0.4444444444444444,0.4444444444444444,1.0,0.6153846153846154,,,single_reference_class,0,0,5,4,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,33,15,18,11,0.696969696969697,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.8333333333333334,0.7925925925925925,,15,3,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,24,24,0,9,0.375,0.375,1.0,0.5454545454545454,,,single_reference_class,0,0,15,9,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol,individual_coder,18,6,12,3,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.7291666666666666,,12,0,3,3,0.5,18,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol,individual_coder,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol,individual_coder,9,9,0,4,0.4444444444444444,0.4444444444444444,1.0,0.6153846153846154,,,single_reference_class,0,0,5,4,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol,individual_coder,27,15,12,11,0.6296296296296297,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.75,0.7222222222222222,,9,3,7,8,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol,individual_coder,21,21,0,7,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,14,7,0.5,21,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,18,6,12,3,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.7291666666666666,,12,0,3,3,0.5,18,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,9,9,0,4,0.4444444444444444,0.4444444444444444,1.0,0.6153846153846154,,,single_reference_class,0,0,5,4,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,27,15,12,11,0.6296296296296297,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.75,0.7222222222222222,,9,3,7,8,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,21,21,0,7,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,14,7,0.5,21,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,24,18,6,2,0.3333333333333333,0.1111111111111111,1.0,0.2,1.0,0.5185185185185185,,6,0,16,2,0.5,24,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,84,84,0,25,0.2976190476190476,0.2976190476190476,1.0,0.45871559633027525,,,single_reference_class,0,0,59,25,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,18,15,3,5,0.4444444444444444,0.3333333333333333,1.0,0.5,1.0,0.6333333333333333,,3,0,10,5,0.5,18,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,27,21,6,11,0.5555555555555556,0.47619047619047616,0.9090909090909091,0.625,0.8333333333333334,0.753968253968254,,5,1,11,10,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,12,12,0,2,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,,,single_reference_class,0,0,10,2,0.5,12,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,84,84,0,25,0.2976190476190476,0.2976190476190476,1.0,0.45871559633027525,,,single_reference_class,0,0,59,25,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,6,6,0,2,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,4,2,0.5,6,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,27,21,6,11,0.5555555555555556,0.47619047619047616,0.9090909090909091,0.625,0.8333333333333334,0.753968253968254,,5,1,11,10,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,42,3,39,2,0.8809523809523809,0.0,0.0,0.0,0.9487179487179487,0.2863247863247863,,37,2,3,0,0.5,42,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,12,12,0,6,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,6,6,0.5,12,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,42,3,39,2,0.8809523809523809,0.0,0.0,0.0,0.9487179487179487,0.2863247863247863,,37,2,3,0,0.5,42,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,12,12,0,6,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,6,6,0.5,12,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,66,15,51,5,0.7878787878787878,0.2,0.6,0.3,0.9607843137254902,0.4490196078431373,,49,2,12,3,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,21,18,3,7,0.47619047619047616,0.3888888888888889,1.0,0.56,1.0,0.6944444444444444,,3,0,11,7,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,33,15,18,11,0.696969696969697,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.8333333333333334,0.7925925925925925,,15,3,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,24,24,0,9,0.375,0.375,1.0,0.5454545454545454,,,single_reference_class,0,0,15,9,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,54,9,45,5,0.8518518518518519,0.3333333333333333,0.6,0.42857142857142855,0.9555555555555556,0.637037037037037,,43,2,6,3,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,9,9,0,4,0.4444444444444444,0.4444444444444444,1.0,0.6153846153846154,,,single_reference_class,0,0,5,4,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,33,15,18,11,0.696969696969697,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.8333333333333334,0.7925925925925925,,15,3,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,24,24,0,9,0.375,0.375,1.0,0.5454545454545454,,,single_reference_class,0,0,15,9,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,66,39,27,5,0.48484848484848486,0.1282051282051282,1.0,0.22727272727272727,1.0,0.5498575498575499,,27,0,34,5,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
