analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type,threshold_mode
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,9,7,2,9,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.6428571428571428,,0,2,0,7,0.05,9,1.0,Hurricane Katrina,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.05,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,28,28,0,28,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,28,0.05,28,1.0,ERP Report,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,2,2,0,2,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,2,0.05,2,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,9,7,2,9,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.6428571428571428,,0,2,0,7,0.05,9,1.0,Hurricane Katrina,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,14,1,13,4,0.6428571428571429,0.0,0.0,0.0,0.6923076923076923,0.4230769230769231,,9,4,1,0,0.2,14,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.2,4,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,14,1,13,4,0.6428571428571429,0.0,0.0,0.0,0.6923076923076923,0.4230769230769231,,9,4,1,0,0.2,14,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.2,4,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,6,2,4,4,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.8125,,2,2,0,2,0.2,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.0,,2,0,2,0,0.2,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,12,1,11,3,0.6666666666666666,0.0,0.0,0.0,0.7272727272727273,0.5,,8,3,1,0,0.2,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,28,22,6,23,0.6785714285714286,0.8181818181818182,0.782608695652174,0.8,0.16666666666666666,0.44318181818181823,,1,5,4,18,0.2,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.2,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,4,3,1,2,0.75,0.6666666666666666,1.0,0.8,1.0,0.6666666666666666,,1,0,1,2,0.2,4,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.625,,1,3,0,5,0.2,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.2,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,7,7,0,5,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333334,,,single_reference_class,0,0,2,5,0.2,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.2,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,6,2,4,4,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.8125,,2,2,0,2,0.2,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,12,1,11,3,0.6666666666666666,0.0,0.0,0.0,0.7272727272727273,0.5,,8,3,1,0,0.2,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,28,22,6,23,0.6785714285714286,0.8181818181818182,0.782608695652174,0.8,0.16666666666666666,0.44318181818181823,,1,5,4,18,0.2,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.2,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.625,,1,3,0,5,0.2,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.2,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,7,7,0,5,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333334,,,single_reference_class,0,0,2,5,0.2,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.2,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.8125,,0,4,0,2,0.05,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,4,2,2,3,0.25,0.5,0.3333333333333333,0.4,0.0,0.0,,0,2,1,1,0.05,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,12,9,3,12,0.75,1.0,0.75,0.8571428571428571,0.0,0.7962962962962964,,0,3,0,9,0.05,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.44318181818181823,,0,6,0,22,0.05,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.05,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,4,3,1,4,0.75,1.0,0.75,0.8571428571428571,0.0,0.6666666666666666,,0,1,0,3,0.05,4,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.625,,0,4,0,5,0.05,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.05,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.05,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.05,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.8125,,0,4,0,2,0.05,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,12,9,3,12,0.75,1.0,0.75,0.8571428571428571,0.0,0.7962962962962964,,0,3,0,9,0.05,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.44318181818181823,,0,6,0,22,0.05,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.05,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.625,,0,4,0,5,0.05,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.05,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.05,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.05,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.8125,,0,4,0,2,0.05,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,8,6,2,7,0.625,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.0,0.4583333333333333,,0,2,1,5,0.05,8,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,14,1,13,14,0.07142857142857142,1.0,0.07142857142857142,0.13333333333333333,0.0,0.4230769230769231,,0,13,0,1,0.05,14,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.44318181818181823,,0,6,0,22,0.05,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,28,28,0,28,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,28,0.05,28,1.0,ERP Report,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.05,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,6,5,1,6,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,0.0,0.8,,0,1,0,5,0.05,6,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.625,,0,4,0,5,0.05,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,9,7,2,9,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.6428571428571428,,0,2,0,7,0.05,9,1.0,Hurricane Katrina,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.05,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.05,4,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.8125,,0,4,0,2,0.1,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.1,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,14,1,13,10,0.35714285714285715,1.0,0.1,0.18181818181818182,0.3076923076923077,0.4230769230769231,,4,9,0,1,0.1,14,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.44318181818181823,,0,6,0,22,0.1,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,28,28,0,28,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,28,0.1,28,1.0,ERP Report,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.1,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,2,2,0,2,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,2,0.1,2,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.625,,0,4,0,5,0.1,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,9,7,2,9,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.6428571428571428,,0,2,0,7,0.1,9,1.0,Hurricane Katrina,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,7,7,0,6,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,,,single_reference_class,0,0,1,6,0.1,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.1,4,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,6,2,4,5,0.5,1.0,0.4,0.5714285714285714,0.25,0.375,,1,3,0,2,0.15,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,4,2,2,1,0.25,0.0,0.0,0.0,0.5,0.125,,1,1,2,0,0.15,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,12,1,11,5,0.6666666666666666,1.0,0.2,0.3333333333333333,0.6363636363636364,0.6818181818181818,,7,4,0,1,0.15,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,26,20,6,20,0.6923076923076923,0.8,0.8,0.8,0.3333333333333333,0.4666666666666667,,2,4,4,16,0.15,28,0.9285714285714286,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.15,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,4,3,1,3,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,,0,1,1,2,0.15,4,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.825,,1,3,0,5,0.15,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.15,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.15,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.15,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,6,2,4,5,0.5,1.0,0.4,0.5714285714285714,0.25,0.375,,1,3,0,2,0.15,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,12,1,11,5,0.6666666666666666,1.0,0.2,0.3333333333333333,0.6363636363636364,0.6818181818181818,,7,4,0,1,0.15,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,26,20,6,20,0.6923076923076923,0.8,0.8,0.8,0.3333333333333333,0.4666666666666667,,2,4,4,16,0.15,28,0.9285714285714286,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.15,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,9,5,4,8,0.6666666666666666,1.0,0.625,0.7692307692307693,0.25,0.825,,1,3,0,5,0.15,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,2,0,2,1,0.5,0.0,0.0,0.0,0.5,,single_reference_class,1,1,0,0,0.15,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
